3070935,1963,1096,,"US","FL",,2,,96,1,13,,7,,0.2449,,,,,,,
3070936,1963,1096,,"US","OH",,2,,96,1,13,,0,,,,,,,,,
3070937,1963,1096,,"US","PA",,2,,96,1,13,,9,,0.6173,,,,,,,
3071311,1963,1096,,"US","NY",,1,,55,1,13,,1,,0,,,,,,,
3071312,1963,1096,,"US","NY",,1,,55,1,13,,0,,,,,,,,,
3071453,1963,1096,,"US","NY",,2,,48,1,13,,3,,0.4444,,,,,,,
3071454,1963,1096,,"US","AZ",,2,,48,1,13,,1,,0,,,,,,,
3071912,1963,1103,,"US","TN",,2,,95,1,13,,0,,,,,,,,,
3071913,1963,1103,,"US","IL",,1,,96,1,13,,0,,,,,,,,,
3071914,1963,1103,,"US","CT",,2,,96,1,13,,3,,0.4444,,,,,,,
3071915,1963,1103,,"US","UT",,2,,55,1,13,,3,,0.6667,,,,,,,
3071916,1963,1103,,"US","KY",,2,,55,1,13,,2,,0.5,,,,,,,
3072468,1963,1103,,"US","GA",,1,,48,1,13,,4,,0.625,,,,,,,
3072469,1963,1103,,"US","CA",,2,,48,1,13,,0,,,,,,,,,
3072978,1963,1110,,"US","NJ",,2,,96,1,13,,5,,0.72,,,,,,,
3073091,1963,1110,,"US","TX",,2,,95,1,13,,1,,0,,,,,,,
3073092,1963,1110,,"FR","",,3,,95,1,13,,3,,0,,,,,,,
3073093,1963,1110,,"US","NY",,2,,95,1,13,,0,,,,,,,,,
3073094,1963,1110,,"US","PA",,2,,96,1,13,,18,,0.2778,,,,,,,
3073095,1963,1110,,"US","NY",,2,,96,1,13,,5,,0.64,,,,,,,
3073096,1963,1110,,"US","NY",,2,,96,1,13,,2,,0.5,,,,,,,
3073097,1963,1110,,"GB","",,3,,55,1,13,,24,,0.7986,,,,,,,
3073249,1963,1110,,"JP","",,1,,96,1,13,,3,,0.6667,,,,,,,
3073686,1963,1110,,"US","TX",,1,,48,1,13,,1,,0,,,,,,,
3073937,1963,1110,,"US","CA",,1,,96,1,13,,1,,0,,,,,,,
3074216,1963,1117,,"US","WI",,2,,96,1,13,,3,,0.6667,,,,,,,
3074217,1963,1117,,"US","MD",,2,,96,1,13,,2,,0.5,,,,,,,
3074218,1963,1117,,"US","KY",,2,,55,1,13,,4,,0.375,,,,,,,
3074219,1963,1117,,"US","NJ",,2,,55,1,13,,1,,0,,,,,,,
3074779,1963,1117,,"GB","",,3,,95,1,13,,2,,0.5,,,,,,,
